x1,x2,x3,y
-0.5207561973638869,13.093523760950443,14.477383510506233,1
-1.3060386826849515,-8.587766257699174,-6.790615435104196,0
-2.9997252867483035,14.596985710328475,12.098952423548122,1
-0.12752634309595517,-10.869648475641998,-10.26677259924633,0
-2.534769323869084,-14.502838666457414,-15.511825927389346,0
-0.03490016667172069,-11.396763988205295,-11.275998793306542,0
2.435701477190526,-10.582820298980423,-9.767644555540539,0
1.633260180138972,12.827834064151444,11.713877334501367,1
0.9481861801290953,14.59766048321655,14.207990100321767,1
0.7364251015658551,-12.855327691578676,-13.183027588254825,0
0.49481469955205115,-11.957868932455787,-11.857643898329776,0
-0.29960641807338395,-15.087139789217872,-16.739021291868724,0
-0.1810567857703442,-11.547837333284955,-11.345499075750897,0
1.8831041919240303,15.034211560867057,9.92827765013761,1
1.1212609703293226,13.236035109800492,12.463024412580586,1
4.3607253174852545,-12.195258185789427,-12.372943122803498,0
-2.002011946030846,11.514696514500018,10.659954266835902,1
-1.3788545480980445,-11.356004707055096,-10.881201430449451,0
2.5085577100529686,10.619940870314048,10.947762845377774,1
0.10600800299782778,-13.298247270104817,-14.032752263243228,0
0.743475310706736,10.072663858022834,8.730641063060668,1
1.2479568425673808,15.106796755715282,11.416125872470548,1
2.922953665052786,-14.546052721499393,-15.767554028923064,0
-3.623717586417912,-11.651298235476242,-11.169803630775174,0
-0.7377082819669798,-10.859485867229248,-10.200741306551823,0
-1.8656982433689915,12.230732238039387,13.052953104228486,1
-1.9446223735438901,12.094390748013375,13.66897431638972,1
0.4282980763536171,-6.717367829992298,-4.0800399613914635,0
-2.2582919164697244,9.268793224438289,15.693183473932336,1
-0.6654723243044903,-13.107936646465093,-13.429005198069731,0
1.8766982706014126,-10.867821862907048,-9.984450748200114,0
-3.1591093981780634,12.055656051007999,11.013450142775293,1
-1.4953313772832946,-15.170742683052778,-16.736715618084585,0
0.2808056163099311,-12.302736852008328,-12.560458580860947,0
-0.782169047046352,11.889291403431319,12.535610443543277,1
2.3583249297034725,-12.312090396264692,-12.832589653163057,0
-1.3931127694493652,-12.381422444426423,-12.266664541847872,0
1.6845573569574956,14.176957141435512,14.17516680782945,1
-0.356045349540745,-11.714887398468477,-11.224856397369365,0
-0.7403055038990463,13.618894027624986,13.931277003185947,1
1.2979197051213591,13.372227506466754,11.605592972804113,1
-0.2507995219814719,12.700074040145056,13.072897520753015,1
1.1025622073150003,12.437719728036038,13.459810147722731,1
1.6526092200072924,9.143983955117365,9.33034700595201,1
-2.389573414330088,13.492560491025861,13.764078915771863,1
1.234885375926007,-11.286352833429529,-11.265180979507733,0
3.751904075860891,-14.352418738342287,-15.569848832897943,0
1.6546316466502093,10.921967860719242,11.16689006812727,1
-0.7504314929559823,-12.745714481639197,-12.941778127923511,0
-0.004240520009426194,-12.005393044159463,-11.913095739612322,0
-0.06897184059393785,11.033479578033255,11.593656823554351,1
1.2465671280345645,-10.601151124348645,-9.722705711580879,0
-1.7349251826174228,-11.971736240200931,-11.804711205373911,0
-1.6502254974361934,10.944936097604504,11.92816728053496,1
-0.5356549466887893,12.285324312249246,11.936606887060133,1
3.5524288173908847,-13.290561358207436,-13.77432482710387,0
3.310190728598191,-10.504284814267802,-9.82017593601136,0
1.0992635746832253,12.442824671817581,11.319000715146398,1
-2.0485403537283267,-10.178961869096995,-9.214129714925399,0
0.3734654365462598,-7.700571079163148,-5.423267523631928,0
3.491830482914298,-14.552664402919637,-16.248892955828303,0
-1.6292845791565407,-12.161106996336546,-12.203319496436643,0
1.5824575330660386,-11.829977238342082,-11.593184773960509,0
-1.7170722524758075,-11.281895977064613,-11.046693658426948,0
-0.3885363883001991,10.749314319333637,12.86872575743301,1
0.3711394043598759,8.82869607840718,9.928882070174136,1
-3.1450513431602323,-10.125904211129535,-8.963700946317964,0
-1.9960566974973941,12.32186013891071,12.589109200578834,1
-0.5519302459329483,-12.554276213126807,-13.021064000417738,0
-1.5799374309000014,14.677639885905315,12.844981549751761,1
-2.6310518729759536,11.413363806572098,11.592232178914198,1
-2.1579222979490553,-10.25560974231384,-9.513650458566424,0
-1.2319139732610807,-12.69879604187267,-13.144769530329116,0
-0.4221332486471853,12.030974300133167,11.021196237620456,1
-0.24144822363714524,-7.702859058924503,-5.4971553233937644,0
-0.760204918353924,-13.433169351398105,-14.02340538042186,0
-3.011187462604937,12.975225718889282,12.38046626919711,1
-1.1882988540414936,12.571572124433265,10.931897240516854,1
-5.5587869795027816,12.239040321150028,15.320301251904048,1
-1.010395964946001,-12.460393730081618,-12.732651560953993,0
0.5605134102021803,14.712279025817065,13.402522802434563,1
0.02027422040392126,12.497686307040375,14.387749364358758,1
5.064237154739421,-11.078660781059774,-11.259907877999527,0
-2.906273208186841,12.973800763238978,10.633432194300092,1
-2.1361419873438363,-14.913297239734863,-16.35430657321053,0
1.5096715621051855,13.144447203547948,12.05435664368797,1
1.722672020376104,-12.1433433207674,-12.144902997653933,0
-3.224994033276969,12.49515871044384,8.99338597333183,1
0.8999995877993184,14.541498488830936,11.120033923449885,1
-0.5961903641292164,-10.269614206219785,-9.676521739759064,0
1.2869806755843116,12.750350744937633,11.684275151233502,1
0.7641791144236132,12.7520116365064,11.149029510305207,1
-2.3402253362916627,10.583875890353958,9.83280675513634,1
-1.2126524170189072,11.452410317476293,10.639928146263522,1
-2.4366690991230966,-9.878151478875967,-8.850715035579766,0
-2.763783802821157,12.553819902108073,9.737524787122931,1
-0.796418892919415,11.303470513607293,8.584304673931467,1
0.8803517607694514,-13.059134518538945,-13.546835566032524,0
-2.1463809230585706,-12.447130696845289,-13.084751109013975,0
-0.7536881229941989,-14.719686741540224,-15.993681203466377,0
-1.326613197603166,-12.228724509305287,-12.696923196096522,0
1.210927337905735,-15.520737602202775,-17.412108258170438,0
1.7328873641426703,-11.59023858566135,-11.542591377646064,0
0.004960117510028746,-14.674344603294106,-15.987521356141784,0
-0.3509768854750753,-11.18014863002127,-10.770515681813265,0
-0.5003653068130595,-12.94639915342975,-13.34971375246501,0
2.5544798225864,12.941732292192036,13.355025063712993,1
-0.6276649246742585,13.459966769387956,8.106264119343598,1
-0.556624664020796,10.43554616609205,8.42354504574058,1
-0.9435907318920125,11.573327247830035,11.546742431414286,1
0.3062593825801688,11.249553112042049,12.033597042285853,1
0.364592271991211,12.523705403790188,12.889817574612186,1
0.6862978519572437,-12.852140756855235,-13.442745248616125,0
-0.1686405486292945,15.36198499848405,14.414486995604813,1
1.0734686980630601,-14.030693073498025,-15.026777976546857,0
3.1579173683073596,14.128367698116648,14.082576597305856,1
-1.1289123666375296,-12.316762720809106,-12.683997594461127,0
4.230726134912086,11.493526268920613,13.542994156693592,1
-0.5570524449308821,12.064677073661624,9.51081719566207,1
-0.40192853158383807,-11.140666328277362,-10.347251706671765,0
4.027175721028287,-13.932198827105957,-14.94162411363483,0
-1.9106046564387844,13.111825492031567,11.23878745444013,1
-3.7503571394809523,-11.678631191203156,-11.341519578802737,0
4.447805997858173,12.924024503353913,12.218410457806183,1
2.2455415485372088,-12.54121992761327,-12.68069972603278,0
-4.442915391175391,-11.540181574148312,-11.203599637048498,0
1.3531457221154661,10.752720701967643,14.957319685974,1
1.5608877760014477,-13.326221250298182,-14.556738212301397,0
2.7891981589498416,12.95221930647739,14.747539247506186,1
0.7049446218190619,-8.749368247885318,-7.156896172610628,0
-0.7781913640023205,-10.290705017130374,-9.323292309162117,0
-0.4751245588495904,-13.281908758158124,-13.927490303699063,0
-1.375700126648808,-12.610473211834888,-13.036134655313312,0
0.49856453917803784,-9.626508800299392,-8.596439924500226,0
-1.1571708952771629,11.256983827898328,13.237068220884709,1
5.39935544472667,-8.806128442397421,-7.19694884790005,0
3.8566027006324197,14.312861238040313,11.870179871722705,1
1.7626471149743022,-13.805217598310653,-14.982650107495578,0
1.9214720396445235,-12.957032452015024,-13.23434432999348,0
0.8058466677787016,11.888034332987704,14.509483599248192,1
0.8092718839758358,9.855215952170719,12.118960830318613,1
4.511885557653256,12.55892894593403,13.382120424220151,1
-0.9116608080645398,11.092080145464962,9.958948875635786,1
4.197016951946209,11.52718786999696,13.261433569524137,1
-0.8844581128112963,13.691625471700949,11.291011792583314,1
-1.6818223837332884,13.754271373850527,14.084640588146186,1
3.567704500285436,-12.864493117951673,-13.248947150452505,0
-1.921634142597536,-13.484861892007755,-14.265414801441601,0
0.11138635913363329,-12.167217619271309,-12.133612928190168,0
0.19401965970091276,11.452790593555834,10.06713545120447,1
-1.3155503908306836,14.146210148853182,11.006421692454344,1
0.776148693128887,13.031055380068185,12.496886332227179,1
-4.71057663152388,10.800644944789095,11.79673855373142,1
1.4902492486243857,-11.778370916439162,-11.701468647004248,0
5.80858058134947,13.474492057639921,13.040451160256668,1
-1.9803231897740619,12.95916903203998,10.79698771291719,1
